Temp
27.1203125
26.92552083
27.365625
26.53020833
26.16666667
25.6828125
25.87135417
25.4375
25.1296875
25.19114583
25.3828125
24.0078125
24.459375
24.70052083
23.21354167
24.828125
25.5109375
25.9296875
26.44270833
26.07604167
26.58697917
26.86614583
26.28645833
25.13697917
25.2625
26.3171875
26.2296875
25.64479167
25.71770833
25.8421875
26.28645833
26.5828125
26.4796875
26.15364583
24.4671875
25.62864583
25.65052083
26.01822917
25.47864583
25.1328125
25.76145833
25.96666667
25.884375
26.403125
24.81302083
25.184375
26.32395833
26.6828125
26.24375
26.63333333
26.88333333
27.77135417
28.21875
26.96666667
27.11197917
27.0703125
26.79270833
27.42083333
28.60729167
26.8171875
26.5921875
25.97864583
25.75885417
25.83333333
26.21979167
26.14166667
24.9546875
25.19270833
25.6375
26.26510417
26.05052083
26.27604167
26.459375
26.890625
27.3921875
29.34010417
28.4671875
27.78385417
26.52552083
26.64947917
27.6109375
27.28333333
27.35416667
27.175
26.81354167
28.1546875
27.99270833
27.05416667
27.5046875
28.89739583
25.19583333
27.08697917
26.56666667
25.72291667
28.22552083
27.8046875
28.63177083
28.490625
28.20052083
28.85885417
29.1578125
27.4625
26.9953125
26.58697917
25.37291667
27.09895833
26.20885417
26.6328125
25.8796875
26.4875
26.046875
26.70364583
26.91197917
26.3453125
26.96770833
26.853125
27.08645833
26.2875
25.68385417
25.321875
27.675
28.23802083
28.18802083
28.0125
28.79427083
28.70729167
27.6046875
26.63854167
26.1328125
25.85520833
26.73645833
25.25572917
26.26458333
25.55208333
27.36614583
27.01197917
26.86145833
26.55416667
27.0421875
29.32135417
29.2953125
28.52135417
28.38645833
27.7875
27.77239583
28.09635417
28.30416667
29.01510417
28.0328125
27.20833333
27.31302083
27.01666667
25.3171875
27.31614583
25.96770833
26.553125
26.39635417
26.28802083
25.13333333
25.3546875
26.08385417
27.04791667
26.496875
28.63177083
26.2046875
26.82083333
27.50729167
25.71875
27.2
29.203125
29.0203125
28.79166667
28.53333333
28.4625
27.70520833
28.0375
27.728125
27.24947917
26.70104167
25.76822917
26.79114583
27.6859375
27.921875
28.1375
27.1375
26.78020833
26.2828125
27.190625
27.796875
29.03333333
27.97395833
27.6171875
27.38020833
27.57760417
25.22864583
24.35833333
25.3546875
26.6125
27.73802083
27.75416667
26.1640625
28.59114583
28.46614583
28.303125
27.6453125
26.5828125
24.82135417
26.2671875
26.90885417
27.9953125
25.8546875
27.44427083
26.259375
25.921875
24.975
24.5796875
25.73697917
25.64166667
25.2921875
26.0484375
25.4875
26.44583333
26.88697917
27.24166667
26.80104167
27.34114583
27.04583333
27.20104167
27.92916667
28.64114583
28.77916667
28.26979167
27.553125
26.3765625
26.584375
27.45364583
28.078125
27.634375
28.32447917
27.94583333
27.6765625
27.8453125
28.45677083
27.6921875
27.74114583
27.79635417
28.02135417
27.9703125
27.55416667
26.96197917
26.071875
26.0796875
25.940625
24.8921875
25.25416667
25.66302083
26.76614583
25.8125
25.05520833
25.04114583
26.753125
26.40833333
26.14583333
26.646875
26.3
25.4859375
27.03385417
26.53020833
26.475
26.59114583
25.54166667
24.70833333
26.92083333
26.646875
26.56614583
26.7328125
27.021875
27.365625
27.52395833
27.471875
27.2765625
27.68645833
28.0234375
28.134375
27.90052083
27.76666667
27.7578125
27.5828125
26.90520833
27.1484375
27.02083333
26.4625
27.26302083
27.10520833
26.34583333
26.140625
26.1921875
25.99635417
25.56666667
25.69947917
24.878125
25.7171875
25.9078125
25.14322917
25.07083333
25.5859375
25.69947917
25.63020833
26.10885417
26.1125
24.53802083
27.28802083
27.60885417
28.0453125
28.29895833
27.46145833
26.55833333
26.09635417
25.87916667
24.86875
25.653125
25.925
27.69114583
27.0109375
26.30833333
24.21302083
25.17135417
25.29166667
25.95833333
25.74322917
25.48333333
24.70052083
24.54166667
24.85
26.4859375
26.15885417
27.15729167
27.165625
26.27552083
26.01354167
25.82916667
26.04114583
25.5765625
25.75364583
25.34114583
25.89947917
25.49635417
26.28802083
26.4078125
26.78385417
26.20052083
26.9328125
26.7078125
26.48645833
25.0296875
25.67395833
25.1796875
23.94739583
23.6625
24.265625
24.47135417
24.76614583
25.14635417
25.38802083
25.0859375
